x,y,z,S axis
5.025125628,94.5,0,566.7461697
4.020100503,94.5,0,567.7511948
3.015075377,94.5,0,568.7562199
2.010050251,94.5,0,569.7612451
1.005025126,94.5,0,570.7662702
0,94.5,0,571.7712953
0.0004489337814,94.50000002,0,571.7717443
-0.8067340014,94.49993421,0,572.5789272
-1.612121116,94.49960573,0,573.3843144
-2.415712067,94.49875339,0,574.1879058
-3.217506002,94.49711776,0,574.9897014
-4.017501307,94.49444114,0,575.7897012
-4.815695358,94.49046764,0,576.5879051
-5.612084273,94.48494311,0,577.3843132
-6.406662676,94.47761516,0,578.1789254
-7.199423449,94.46823323,0,578.9717417
-7.990357503,94.45654851,0,579.762762
-8.779453537,94.44231402,0,580.5519864
-9.566697813,94.42528461,0,581.3394149
-10.35207393,94.40521696,0,582.1250473
-11.13556258,94.38186965,0,582.9088838
-11.91714136,94.35500315,0,583.6909242
-12.69678453,94.32437988,0,584.4711685
-13.4744628,94.28976425,0,585.2496168
-14.25014312,94.25092268,0,586.026269
-15.02378847,94.20762369,0,586.8011251
-15.79535767,94.15963794,0,587.574185
-16.56480517,94.10673829,0,588.3454488
-17.33208083,94.04869989,0,589.1149164
-18.09712977,93.98530023,0,589.8825878
-18.85989214,93.91631926,0,590.648463
-19.62030297,93.84153947,0,591.412542
-20.37829196,93.76074597,0,592.1748247
-21.13378334,93.67372664,0,592.9353111
-21.88669566,93.58027222,0,593.6940012
-22.63694166,93.48017644,0,594.450895
-23.38442808,93.37323617,0,595.2059924
-24.12905553,93.25925155,0,595.9592935
-24.87071835,93.13802614,0,596.7107982
-25.60930444,93.0093671,0,597.4605066
-26.34469515,92.87308535,0,598.2084185
-27.07676513,92.72899573,0,598.9545339
-27.80538225,92.57691726,0,599.6988529
-28.53040746,92.41667324,0,600.4413754
-29.25169468,92.24809156,0,601.1821015
-29.96909074,92.07100484,0,601.921031
-30.68243526,91.88525071,0,602.6581639
-31.39156061,91.69067204,0,603.3935003
-32.09629183,91.48711715,0,604.1270402
-32.79644655,91.27444013,0,604.8587834
-33.49183501,91.05250106,0,605.58873
-34.18225997,90.82116632,0,606.31688
-34.86751673,90.58030885,0,607.0432333
-35.54739311,90.32980846,0,607.7677899
-36.22166945,90.06955213,0,608.4905499
-36.89011868,89.79943434,0,609.2115131
-37.55250629,89.51935736,0,609.9306796
-38.20859044,89.22923161,0,610.6480494
-38.85812199,88.92897596,0,611.3636224
-39.50084462,88.61851813,0,612.0773986
-40.13649492,88.29779498,0,612.7893779
-40.7648025,87.96675291,0,613.4995605
-41.38549014,87.62534822,0,614.2079462
-41.99827395,87.27354744,0,614.914535
-42.60286357,86.91132776,0,615.619327
-43.19896232,86.53867735,0,616.3223221
-43.78626746,86.15559578,0,617.0235202
-44.36447043,85.76209439,0,617.7229214
-44.9332571,85.35819665,0,618.4205256
-45.49230806,84.94393858,0,619.1163328
-46.04129897,84.51936913,0,619.8103431
-46.57990081,84.08455052,0,620.5025563
-47.10778033,83.63955867,0,621.1929725
-47.62460038,83.18448354,0,621.8815917
-48.13002034,82.71942953,0,622.5684138
-48.62369657,82.24451582,0,623.2534388
-49.10528282,81.75987675,0,623.9366667
-49.57443077,81.26566215,0,624.6180974
-50.03079056,80.76203768,0,625.297731
-50.47401124,80.24918518,0,625.9755675
-50.90374146,79.72730297,0,626.6516068
-51.31962998,79.19660615,0,627.3258488
-51.72132633,78.65732687,0,627.9982937
-52.10848145,78.10971464,0,628.6689413
-52.48074839,77.55403654,0,629.3377917
-52.83778298,76.99057745,0,630.0048448
-53.17924461,76.41964027,0,630.6701006
-53.50479694,75.84154608,0,631.3335592
-53.81410872,75.25663433,0,631.9952204
-54.1068546,74.66526291,0,632.6550842
-54.38271592,74.06780827,0,633.3131507
-54.64138163,73.46466549,0,633.9694198
-54.88254916,72.85624831,0,634.6238916
-55.10592527,72.24298908,0,635.2765659
