X,Y,Z,dX,dY,dZ,Tangent
-572.907,-572.907,0,-0.807304,-0.807304,0,1.1417
-572.916,-572.916,0,-0.805659,-0.805659,0,1.13937
-572.924,-572.924,0,-0.804658,-0.804658,0,1.13796
-572.932,-572.932,0,-0.8043,-0.8043,0,1.13745
-572.94,-572.94,0,-0.804585,-0.804585,0,1.13786
-572.948,-572.948,0,-0.805514,-0.805514,0,1.13917
-572.956,-572.956,0,-0.807086,-0.807086,0,1.14139
-572.964,-572.964,0,-0.809302,-0.809302,0,1.14453
-572.972,-572.972,0,-0.812162,-0.812162,0,1.14857
-572.98,-572.98,0,-0.815664,-0.815664,0,1.15352
-572.988,-572.988,0,-0.81981,-0.81981,0,1.15939
-572.997,-572.997,0,-0.8246,-0.8246,0,1.16616
-573.005,-573.005,0,-0.830033,-0.830033,0,1.17384
-573.013,-573.013,0,-0.83611,-0.83611,0,1.18244
-573.022,-573.022,0,-0.842829,-0.842829,0,1.19194
-573.03,-573.03,0,-0.850193,-0.850193,0,1.20235
-573.039,-573.039,0,-0.8582,-0.8582,0,1.21368
-573.047,-573.047,0,-0.86685,-0.86685,0,1.22591
-573.056,-573.056,0,-0.876144,-0.876144,0,1.23905
-573.065,-573.065,0,-0.886081,-0.886081,0,1.25311
-573.074,-573.074,0,-0.896661,-0.896661,0,1.26807
-573.083,-573.083,0,-0.907885,-0.907885,0,1.28394
-573.092,-573.092,0,-0.919753,-0.919753,0,1.30073
-573.101,-573.101,0,-0.932263,-0.932263,0,1.31842
-573.11,-573.11,0,-0.945418,-0.945418,0,1.33702
-573.12,-573.12,0,-0.959216,-0.959216,0,1.35654
-573.13,-573.13,0,-0.973657,-0.973657,0,1.37696
-573.139,-573.139,0,-0.988741,-0.988741,0,1.39829
-573.149,-573.149,0,-1.00447,-1.00447,0,1.42053
-573.159,-573.159,0,-1.02084,-1.02084,0,1.44369
-573.17,-573.17,0,-1.03786,-1.03786,0,1.46775
-573.18,-573.18,0,-1.05551,-1.05551,0,1.49272
-573.191,-573.191,0,-1.07382,-1.07382,0,1.51861
-573.202,-573.202,0,-1.09276,-1.09276,0,1.5454
-573.213,-573.213,0,-1.11235,-1.11235,0,1.5731
-573.224,-573.224,0,-1.13258,-1.13258,0,1.60171
-573.235,-573.235,0,-1.15346,-1.15346,0,1.63124
-573.247,-573.247,0,-1.17498,-1.17498,0,1.66167
-573.259,-573.259,0,-1.19714,-1.19714,0,1.69301
-573.271,-573.271,0,-1.21995,-1.21995,0,1.72526
-573.283,-573.283,0,-1.24339,-1.24339,0,1.75843
-573.296,-573.296,0,-1.26749,-1.26749,0,1.7925
-573.309,-573.309,0,-1.29222,-1.29222,0,1.82748
-573.322,-573.322,0,-1.3176,-1.3176,0,1.86337
-573.335,-573.335,0,-1.34363,-1.34363,0,1.90017
-573.349,-573.349,0,-1.37029,-1.37029,0,1.93789
-573.362,-573.362,0,-1.3976,-1.3976,0,1.97651
-573.377,-573.377,0,-1.42556,-1.42556,0,2.01604
-573.391,-573.391,0,-1.45415,-1.45415,0,2.05648
-573.406,-573.406,0,-1.48339,-1.48339,0,2.09784
-573.421,-573.421,0,-1.51328,-1.51328,0,2.1401
-573.436,-573.436,0,-1.5438,-1.5438,0,2.18327
-573.451,-573.451,0,-1.57498,-1.57498,0,2.22735
-573.467,-573.467,0,-1.60679,-1.60679,0,2.27234
-573.467,-573.467,0,-1.60679,-1.60679,0,2.27234
-573.484,-573.484,0,-1.63876,-1.63876,0,2.31756
-573.5,-573.5,0,-1.67042,-1.67042,0,2.36233
-573.517,-573.517,0,-1.70175,-1.70175,0,2.40663
-573.534,-573.534,0,-1.73275,-1.73275,0,2.45049
-573.552,-573.552,0,-1.76344,-1.76344,0,2.49388
-573.569,-573.569,0,-1.7938,-1.7938,0,2.53682
-573.588,-573.588,0,-1.82385,-1.82385,0,2.57931
-573.606,-573.606,0,-1.85357,-1.85357,0,2.62134
-573.625,-573.625,0,-1.88296,-1.88296,0,2.66291
-573.644,-573.644,0,-1.91204,-1.91204,0,2.70403
-573.663,-573.663,0,-1.94079,-1.94079,0,2.74469
-573.682,-573.682,0,-1.96922,-1.96922,0,2.7849
-573.702,-573.702,0,-1.99733,-1.99733,0,2.82465
-573.722,-573.722,0,-2.02512,-2.02512,0,2.86395
-573.743,-573.743,0,-2.05258,-2.05258,0,2.90279
-573.763,-573.763,0,-2.07972,-2.07972,0,2.94117
-573.784,-573.784,0,-2.10654,-2.10654,0,2.9791
-573.806,-573.806,0,-2.13304,-2.13304,0,3.01657
-573.827,-573.827,0,-2.15921,-2.15921,0,3.05359
-573.849,-573.849,0,-2.18507,-2.18507,0,3.09015
-573.871,-573.871,0,-2.2106,-2.2106,0,3.12626
-573.893,-573.893,0,-2.23581,-2.23581,0,3.16191
-573.915,-573.915,0,-2.26069,-2.26069,0,3.1971
-573.938,-573.938,0,-2.28526,-2.28526,0,3.23184
-573.961,-573.961,0,-2.3095,-2.3095,0,3.26612
-573.984,-573.984,0,-2.33342,-2.33342,0,3.29995
-574.008,-574.008,0,-2.35702,-2.35702,0,3.33332
-574.031,-574.031,0,-2.38029,-2.38029,0,3.36624
-574.055,-574.055,0,-2.40325,-2.40325,0,3.3987
-574.08,-574.08,0,-2.42588,-2.42588,0,3.43071
-574.104,-574.104,0,-2.44819,-2.44819,0,3.46226
-574.129,-574.129,0,-2.47017,-2.47017,0,3.49335
-574.153,-574.153,0,-2.49184,-2.49184,0,3.52399
-574.178,-574.178,0,-2.51318,-2.51318,0,3.55417
-574.204,-574.204,0,-2.5342,-2.5342,0,3.5839
-574.229,-574.229,0,-2.5549,-2.5549,0,3.61317
-574.255,-574.255,0,-2.57527,-2.57527,0,3.64199
-574.281,-574.281,0,-2.59533,-2.59533,0,3.67035
-574.307,-574.307,0,-2.61506,-2.61506,0,3.69825
-574.333,-574.333,0,-2.63447,-2.63447,0,3.7257
-574.359,-574.359,0,-2.65355,-2.65355,0,3.75269
-574.386,-574.386,0,-2.67232,-2.67232,0,3.77923
-574.413,-574.413,0,-2.69076,-2.69076,0,3.80531
-574.44,-574.44,0,-2.70888,-2.70888,0,3.83094
-574.467,-574.467,0,-2.72668,-2.72668,0,3.85611
-574.494,-574.494,0,-2.74416,-2.74416,0,3.88082
-574.522,-574.522,0,-2.76131,-2.76131,0,3.90508
-574.549,-574.549,0,-2.77814,-2.77814,0,3.92889
-574.577,-574.577,0,-2.79465,-2.79465,0,3.95223
-574.605,-574.605,0,-2.81084,-2.81084,0,3.97513
-574.634,-574.634,0,-2.8267,-2.8267,0,3.99756
-574.662,-574.662,0,-2.84225,-2.84225,0,4.01954
-574.69,-574.69,0,-2.85747,-2.85747,0,4.04107
-574.719,-574.719,0,-2.87237,-2.87237,0,4.06214
-574.748,-574.748,0,-2.88694,-2.88694,0,4.08275
-574.777,-574.777,0,-2.9012,-2.9012,0,4.10291
-574.806,-574.806,0,-2.91513,-2.91513,0,4.12261
-574.835,-574.835,0,-2.92874,-2.92874,0,4.14186
-574.864,-574.864,0,-2.94203,-2.94203,0,4.16065
-574.894,-574.894,0,-2.95499,-2.95499,0,4.17899
-574.924,-574.924,0,-2.96763,-2.96763,0,4.19687
-574.953,-574.953,0,-2.97996,-2.97996,0,4.21429
-574.983,-574.983,0,-2.99195,-2.99195,0,4.23126
-575.013,-575.013,0,-3.00363,-3.00363,0,4.24778
-575.043,-575.043,0,-3.01499,-3.01499,0,4.26383
-575.073,-575.073,0,-3.02602,-3.02602,0,4.27944
-575.104,-575.104,0,-3.03673,-3.03673,0,4.29458
-575.134,-575.134,0,-3.04712,-3.04712,0,4.30927
-575.165,-575.165,0,-3.05718,-3.05718,0,4.32351
-575.195,-575.195,0,-3.06692,-3.06692,0,4.33729
-575.226,-575.226,0,-3.07635,-3.07635,0,4.35061
-575.257,-575.257,0,-3.08545,-3.08545,0,4.36348
-575.288,-575.288,0,-3.09422,-3.09422,0,4.37589
-575.319,-575.319,0,-3.10268,-3.10268,0,4.38785
-575.35,-575.35,0,-3.11081,-3.11081,0,4.39935
-575.381,-575.381,0,-3.11862,-3.11862,0,4.41039
-575.412,-575.412,0,-3.12611,-3.12611,0,4.42098
-575.443,-575.443,0,-3.13327,-3.13327,0,4.43112
-575.475,-575.475,0,-3.14012,-3.14012,0,4.4408
-575.506,-575.506,0,-3.14664,-3.14664,0,4.45002
-575.538,-575.538,0,-3.15284,-3.15284,0,4.45879
-575.569,-575.569,0,-3.15872,-3.15872,0,4.4671
-575.601,-575.601,0,-3.16427,-3.16427,0,4.47495
-575.633,-575.633,0,-3.1695,-3.1695,0,4.48235
-575.664,-575.664,0,-3.17441,-3.17441,0,4.4893
-575.696,-575.696,0,-3.179,-3.179,0,4.49579
-575.728,-575.728,0,-3.18327,-3.18327,0,4.50182
-575.76,-575.76,0,-3.18721,-3.18721,0,4.5074
-575.792,-575.792,0,-3.19083,-3.19083,0,4.51252
-575.824,-575.824,0,-3.19413,-3.19413,0,4.51719
-575.855,-575.855,0,-3.19711,-3.19711,0,4.5214
-575.887,-575.887,0,-3.19977,-3.19977,0,4.52515
-575.919,-575.919,0,-3.2021,-3.2021,0,4.52845
-575.952,-575.952,0,-3.20411,-3.20411,0,4.5313
-575.984,-575.984,0,-3.2058,-3.2058,0,4.53368
-576.016,-576.016,0,-3.20717,-3.20717,0,4.53562
-576.048,-576.048,0,-3.20821,-3.20821,0,4.53709
-576.08,-576.08,0,-3.20893,-3.20893,0,4.53812
-576.112,-576.112,0,-3.20933,-3.20933,0,4.53868
-576.144,-576.144,0,-3.20941,-3.20941,0,4.53879
-576.144,-576.144,0,-3.20941,-3.20941,0,4.53879
-576.176,-576.176,0,-3.20917,-3.20917,0,4.53845
-576.208,-576.208,0,-3.2086,-3.2086,0,4.53765
-576.24,-576.24,0,-3.20772,-3.20772,0,4.5364
-576.272,-576.272,0,-3.20652,-3.20652,0,4.5347
-576.304,-576.304,0,-3.205,-3.205,0,4.53255
-576.336,-576.336,0,-3.20316,-3.20316,0,4.52995
-576.368,-576.368,0,-3.20099,-3.20099,0,4.52689
-576.4,-576.4,0,-3.19851,-3.19851,0,4.52338
-576.432,-576.432,0,-3.19571,-3.19571,0,4.51942
-576.464,-576.464,0,-3.19259,-3.19259,0,4.51501
-576.496,-576.496,0,-3.18915,-3.18915,0,4.51014
-576.528,-576.528,0,-3.18539,-3.18539,0,4.50482
-576.56,-576.56,0,-3.18131,-3.18131,0,4.49905
-576.592,-576.592,0,-3.17691,-3.17691,0,4.49283
-576.624,-576.624,0,-3.17219,-3.17219,0,4.48616
-576.655,-576.655,0,-3.16716,-3.16716,0,4.47903
-576.687,-576.687,0,-3.1618,-3.1618,0,4.47146
-576.718,-576.718,0,-3.15612,-3.15612,0,4.46343
-576.75,-576.75,0,-3.15012,-3.15012,0,4.45494
-576.781,-576.781,0,-3.1438,-3.1438,0,4.44601
-576.813,-576.813,0,-3.13717,-3.13717,0,4.43662
-576.844,-576.844,0,-3.13021,-3.13021,0,4.42679
-576.875,-576.875,0,-3.12293,-3.12293,0,4.4165
-576.907,-576.907,0,-3.11534,-3.11534,0,4.40575
-576.938,-576.938,0,-3.10742,-3.10742,0,4.39456
-576.969,-576.969,0,-3.09919,-3.09919,0,4.38291
-577,-577,0,-3.09063,-3.09063,0,4.37081
-577.031,-577.031,0,-3.08176,-3.08176,0,4.35826
-577.061,-577.061,0,-3.07256,-3.07256,0,4.34526
-577.092,-577.092,0,-3.06305,-3.06305,0,4.3318
-577.123,-577.123,0,-3.05321,-3.05321,0,4.3179
-577.153,-577.153,0,-3.04306,-3.04306,0,4.30354
-577.183,-577.183,0,-3.03259,-3.03259,0,4.28873
-577.214,-577.214,0,-3.02179,-3.02179,0,4.27346
-577.244,-577.244,0,-3.01068,-3.01068,0,4.25775
-577.274,-577.274,0,-2.99925,-2.99925,0,4.24158
-577.304,-577.304,0,-2.9875,-2.9875,0,4.22496
-577.334,-577.334,0,-2.97543,-2.97543,0,4.20789
-577.363,-577.363,0,-2.96303,-2.96303,0,4.19036
-577.393,-577.393,0,-2.95032,-2.95032,0,4.17239
-577.422,-577.422,0,-2.93729,-2.93729,0,4.15396
-577.452,-577.452,0,-2.92394,-2.92394,0,4.13508
-577.481,-577.481,0,-2.91027,-2.91027,0,4.11575
-577.51,-577.51,0,-2.89628,-2.89628,0,4.09596
-577.539,-577.539,0,-2.88197,-2.88197,0,4.07572
-577.568,-577.568,0,-2.86734,-2.86734,0,4.05503
-577.596,-577.596,0,-2.85239,-2.85239,0,4.03389
-577.625,-577.625,0,-2.83712,-2.83712,0,4.0123
-577.653,-577.653,0,-2.82154,-2.82154,0,3.99026
-577.681,-577.681,0,-2.80563,-2.80563,0,3.96776
-577.709,-577.709,0,-2.7894,-2.7894,0,3.94481
-577.737,-577.737,0,-2.77285,-2.77285,0,3.92141
-577.764,-577.764,0,-2.75599,-2.75599,0,3.89755
-577.792,-577.792,0,-2.7388,-2.7388,0,3.87325
-577.819,-577.819,0,-2.72129,-2.72129,0,3.84849
-577.846,-577.846,0,-2.70347,-2.70347,0,3.82328
-577.873,-577.873,0,-2.68532,-2.68532,0,3.79762
-577.9,-577.9,0,-2.66686,-2.66686,0,3.7715
-577.927,-577.927,0,-2.64807,-2.64807,0,3.74494
-577.953,-577.953,0,-2.62897,-2.62897,0,3.71792
-577.979,-577.979,0,-2.60954,-2.60954,0,3.69045
-578.005,-578.005,0,-2.5898,-2.5898,0,3.66252
-578.031,-578.031,0,-2.56973,-2.56973,0,3.63415
-578.057,-578.057,0,-2.54935,-2.54935,0,3.60532
-578.082,-578.082,0,-2.52864,-2.52864,0,3.57604
-578.107,-578.107,0,-2.50762,-2.50762,0,3.54631
-578.132,-578.132,0,-2.48628,-2.48628,0,3.51613
-578.157,-578.157,0,-2.46462,-2.46462,0,3.48549
-578.181,-578.181,0,-2.44263,-2.44263,0,3.45441
-578.206,-578.206,0,-2.42033,-2.42033,0,3.42287
-578.23,-578.23,0,-2.39771,-2.39771,0,3.39088
-578.254,-578.254,0,-2.37477,-2.37477,0,3.35843
-578.277,-578.277,0,-2.35151,-2.35151,0,3.32554
-578.301,-578.301,0,-2.32793,-2.32793,0,3.29219
-578.324,-578.324,0,-2.30403,-2.30403,0,3.25839
-578.347,-578.347,0,-2.27981,-2.27981,0,3.22414
-578.37,-578.37,0,-2.25527,-2.25527,0,3.18943
-578.392,-578.392,0,-2.23041,-2.23041,0,3.15427
-578.414,-578.414,0,-2.20523,-2.20523,0,3.11867
-578.436,-578.436,0,-2.17973,-2.17973,0,3.08261
-578.458,-578.458,0,-2.15391,-2.15391,0,3.04609
-578.479,-578.479,0,-2.12777,-2.12777,0,3.00913
-578.5,-578.5,0,-2.10132,-2.10132,0,2.97171
-578.521,-578.521,0,-2.07454,-2.07454,0,2.93384
-578.542,-578.542,0,-2.04744,-2.04744,0,2.89552
-578.562,-578.562,0,-2.02002,-2.02002,0,2.85675
-578.582,-578.582,0,-1.99229,-1.99229,0,2.81752
-578.602,-578.602,0,-1.96423,-1.96423,0,2.77784
-578.621,-578.621,0,-1.93586,-1.93586,0,2.73771
-578.641,-578.641,0,-1.90716,-1.90716,0,2.69713
-578.66,-578.66,0,-1.87815,-1.87815,0,2.6561
-578.678,-578.678,0,-1.84881,-1.84881,0,2.61461
-578.697,-578.697,0,-1.81916,-1.81916,0,2.57267
-578.715,-578.715,0,-1.78918,-1.78918,0,2.53028
-578.732,-578.732,0,-1.75889,-1.75889,0,2.48744
-578.75,-578.75,0,-1.72827,-1.72827,0,2.44415
-578.767,-578.767,0,-1.69734,-1.69734,0,2.4004
-578.784,-578.784,0,-1.66609,-1.66609,0,2.3562
-578.8,-578.8,0,-1.63451,-1.63451,0,2.31155
-578.816,-578.816,0,-1.60262,-1.60262,0,2.26645
-578.816,-578.816,0,-1.60262,-1.60262,0,2.26645
-578.832,-578.832,0,-1.57089,-1.57089,0,2.22157
-578.848,-578.848,0,-1.5398,-1.5398,0,2.1776
-578.863,-578.863,0,-1.50934,-1.50934,0,2.13453
-578.878,-578.878,0,-1.47953,-1.47953,0,2.09237
-578.893,-578.893,0,-1.45036,-1.45036,0,2.05112
-578.907,-578.907,0,-1.42183,-1.42183,0,2.01076
-578.921,-578.921,0,-1.39393,-1.39393,0,1.97132
-578.935,-578.935,0,-1.36668,-1.36668,0,1.93278
-578.948,-578.948,0,-1.34007,-1.34007,0,1.89514
-578.962,-578.962,0,-1.31409,-1.31409,0,1.85841
-578.975,-578.975,0,-1.28876,-1.28876,0,1.82258
-578.987,-578.987,0,-1.26407,-1.26407,0,1.78766
-579,-579,0,-1.24001,-1.24001,0,1.75364
-579.012,-579.012,0,-1.2166,-1.2166,0,1.72053
-579.024,-579.024,0,-1.19383,-1.19383,0,1.68833
-579.036,-579.036,0,-1.17169,-1.17169,0,1.65702
-579.048,-579.048,0,-1.1502,-1.1502,0,1.62663
-579.059,-579.059,0,-1.12935,-1.12935,0,1.59714
-579.07,-579.07,0,-1.10913,-1.10913,0,1.56855
-579.081,-579.081,0,-1.08956,-1.08956,0,1.54087
-579.092,-579.092,0,-1.07063,-1.07063,0,1.51409
-579.103,-579.103,0,-1.05233,-1.05233,0,1.48822
-579.113,-579.113,0,-1.03468,-1.03468,0,1.46325
-579.123,-579.123,0,-1.01766,-1.01766,0,1.43919
-579.134,-579.134,0,-1.00129,-1.00129,0,1.41604
-579.143,-579.143,0,-0.985555,-0.985555,0,1.39379
-579.153,-579.153,0,-0.970461,-0.970461,0,1.37244
-579.163,-579.163,0,-0.956007,-0.956007,0,1.352
-579.172,-579.172,0,-0.942192,-0.942192,0,1.33246
-579.182,-579.182,0,-0.929018,-0.929018,0,1.31383
-579.191,-579.191,0,-0.916483,-0.916483,0,1.2961
-579.2,-579.2,0,-0.904589,-0.904589,0,1.27928
-579.209,-579.209,0,-0.893334,-0.893334,0,1.26337
-579.218,-579.218,0,-0.88272,-0.88272,0,1.24835
-579.227,-579.227,0,-0.872745,-0.872745,0,1.23425
-579.235,-579.235,0,-0.86341,-0.86341,0,1.22105
-579.244,-579.244,0,-0.854715,-0.854715,0,1.20875
-579.253,-579.253,0,-0.84666,-0.84666,0,1.19736
-579.261,-579.261,0,-0.839245,-0.839245,0,1.18687
-579.269,-579.269,0,-0.83247,-0.83247,0,1.17729
-579.278,-579.278,0,-0.826335,-0.826335,0,1.16861
-579.286,-579.286,0,-0.82084,-0.82084,0,1.16084
-579.294,-579.294,0,-0.815984,-0.815984,0,1.15398
-579.302,-579.302,0,-0.811769,-0.811769,0,1.14801
-579.31,-579.31,0,-0.808194,-0.808194,0,1.14296
-579.318,-579.318,0,-0.805258,-0.805258,0,1.13881
-579.326,-579.326,0,-0.802962,-0.802962,0,1.13556
-579.334,-579.334,0,-0.801307,-0.801307,0,1.13322
-579.342,-579.342,0,-0.800291,-0.800291,0,1.13178
-579.35,-579.35,0,-0.799915,-0.799915,0,1.13125
-579.358,-579.358,0,-0.80018,-0.80018,0,1.13162
-579.366,-579.366,0,-0.801084,-0.801084,0,1.1329
-579.374,-579.374,0,-0.802628,-0.802628,0,1.13509
-579.382,-579.382,0,-0.804812,-0.804812,0,1.13818
-579.391,-579.391,0,-0.807636,-0.807636,0,1.14217
-579.399,-579.399,0,-0.811099,-0.811099,0,1.14707
-579.407,-579.407,0,-0.815203,-0.815203,0,1.15287
-579.415,-579.415,0,-0.819947,-0.819947,0,1.15958
-579.423,-579.423,0,-0.82533,-0.82533,0,1.16719
-579.431,-579.431,0,-0.831354,-0.831354,0,1.17571
-579.44,-579.44,0,-0.838017,-0.838017,0,1.18514
-579.448,-579.448,0,-0.845321,-0.845321,0,1.19546
-579.457,-579.457,0,-0.853264,-0.853264,0,1.2067
-579.465,-579.465,0,-0.861848,-0.861848,0,1.21884
-579.474,-579.474,0,-0.871071,-0.871071,0,1.23188
-579.483,-579.483,0,-0.880934,-0.880934,0,1.24583
-579.492,-579.492,0,-0.891437,-0.891437,0,1.26068
-579.5,-579.5,0,-0.90258,-0.90258,0,1.27644
-579.51,-579.51,0,-0.914363,-0.914363,0,1.2931
-579.519,-579.519,0,-0.926786,-0.926786,0,1.31067
-579.528,-579.528,0,-0.939849,-0.939849,0,1.32915
-579.538,-579.538,0,-0.953551,-0.953551,0,1.34853
-579.547,-579.547,0,-0.967894,-0.967894,0,1.36881
-579.557,-579.557,0,-0.982877,-0.982877,0,1.39
-579.567,-579.567,0,-0.998499,-0.998499,0,1.41209
-579.577,-579.577,0,-1.01476,-1.01476,0,1.43509
-579.587,-579.587,0,-1.03166,-1.03166,0,1.45899
-579.598,-579.598,0,-1.04921,-1.04921,0,1.4838
-579.608,-579.608,0,-1.06739,-1.06739,0,1.50952
-579.619,-579.619,0,-1.08621,-1.08621,0,1.53613
-579.63,-579.63,0,-1.10567,-1.10567,0,1.56366
-579.641,-579.641,0,-1.12578,-1.12578,0,1.59209
-579.652,-579.652,0,-1.14652,-1.14652,0,1.62142
-579.664,-579.664,0,-1.1679,-1.1679,0,1.65166
-579.676,-579.676,0,-1.18992,-1.18992,0,1.6828
-579.688,-579.688,0,-1.21258,-1.21258,0,1.71485
-579.7,-579.7,0,-1.23588,-1.23588,0,1.7478
-579.712,-579.712,0,-1.25983,-1.25983,0,1.78166
-579.725,-579.725,0,-1.28441,-1.28441,0,1.81643
-579.738,-579.738,0,-1.30963,-1.30963,0,1.8521
-579.751,-579.751,0,-1.33549,-1.33549,0,1.88867
-579.765,-579.765,0,-1.36199,-1.36199,0,1.92615
-579.779,-579.779,0,-1.38913,-1.38913,0,1.96453
-579.793,-579.793,0,-1.41691,-1.41691,0,2.00382
-579.807,-579.807,0,-1.44534,-1.44534,0,2.04401
-579.822,-579.822,0,-1.4744,-1.4744,0,2.08511
-579.836,-579.836,0,-1.5041,-1.5041,0,2.12712
-579.852,-579.852,0,-1.53444,-1.53444,0,2.17002
-579.867,-579.867,0,-1.56542,-1.56542,0,2.21384
-579.883,-579.883,0,-1.59704,-1.59704,0,2.25856
-579.883,-579.883,0,-1.59704,-1.59704,0,2.25856
-579.899,-579.899,0,-1.62882,-1.62882,0,2.3035
-579.916,-579.916,0,-1.66028,-1.66028,0,2.34799
-579.932,-579.932,0,-1.69142,-1.69142,0,2.39203
-579.949,-579.949,0,-1.72224,-1.72224,0,2.43561
-579.967,-579.967,0,-1.75273,-1.75273,0,2.47874
-579.984,-579.984,0,-1.78291,-1.78291,0,2.52141
-580.002,-580.002,0,-1.81276,-1.81276,0,2.56363
-580.021,-580.021,0,-1.8423,-1.8423,0,2.6054
-580.039,-580.039,0,-1.87151,-1.87151,0,2.64671
-580.058,-580.058,0,-1.9004,-1.9004,0,2.68757
-580.077,-580.077,0,-1.92897,-1.92897,0,2.72798
-580.097,-580.097,0,-1.95722,-1.95722,0,2.76793
-580.116,-580.116,0,-1.98515,-1.98515,0,2.80742
-580.136,-580.136,0,-2.01276,-2.01276,0,2.84647
-580.157,-580.157,0,-2.04004,-2.04004,0,2.88506
-580.177,-580.177,0,-2.06701,-2.06701,0,2.92319
-580.198,-580.198,0,-2.09365,-2.09365,0,2.96087
-580.219,-580.219,0,-2.11998,-2.11998,0,2.9981
-580.24,-580.24,0,-2.14598,-2.14598,0,3.03487
-580.262,-580.262,0,-2.17166,-2.17166,0,3.07119
-580.284,-580.284,0,-2.19702,-2.19702,0,3.10706
-580.306,-580.306,0,-2.22206,-2.22206,0,3.14247
-580.328,-580.328,0,-2.24678,-2.24678,0,3.17742
-580.351,-580.351,0,-2.27118,-2.27118,0,3.21193
-580.374,-580.374,0,-2.29525,-2.29525,0,3.24598
-580.397,-580.397,0,-2.31901,-2.31901,0,3.27957
-580.42,-580.42,0,-2.34244,-2.34244,0,3.31272
-580.444,-580.444,0,-2.36556,-2.36556,0,3.3454
-580.467,-580.467,0,-2.38835,-2.38835,0,3.37764
-580.491,-580.491,0,-2.41082,-2.41082,0,3.40942
-580.516,-580.516,0,-2.43297,-2.43297,0,3.44074
-580.54,-580.54,0,-2.4548,-2.4548,0,3.47161
-580.565,-580.565,0,-2.47631,-2.47631,0,3.50203
-580.59,-580.59,0,-2.4975,-2.4975,0,3.532
-580.615,-580.615,0,-2.51837,-2.51837,0,3.56151
-580.64,-580.64,0,-2.53891,-2.53891,0,3.59056
-580.665,-580.665,0,-2.55914,-2.55914,0,3.61917
-580.691,-580.691,0,-2.57904,-2.57904,0,3.64731
-580.717,-580.717,0,-2.59862,-2.59862,0,3.67501
-580.743,-580.743,0,-2.61788,-2.61788,0,3.70225
-580.769,-580.769,0,-2.63683,-2.63683,0,3.72903
-580.796,-580.796,0,-2.65545,-2.65545,0,3.75537
-580.822,-580.822,0,-2.67374,-2.67374,0,3.78125
-580.849,-580.849,0,-2.69172,-2.69172,0,3.80667
-580.876,-580.876,0,-2.70938,-2.70938,0,3.83164
-580.903,-580.903,0,-2.72672,-2.72672,0,3.85616
-580.931,-580.931,0,-2.74373,-2.74373,0,3.88022
-580.958,-580.958,0,-2.76042,-2.76042,0,3.90383
-580.986,-580.986,0,-2.7768,-2.7768,0,3.92698
-581.014,-581.014,0,-2.79285,-2.79285,0,3.94969
-581.042,-581.042,0,-2.80858,-2.80858,0,3.97193
-581.07,-581.07,0,-2.82399,-2.82399,0,3.99373
-581.098,-581.098,0,-2.83908,-2.83908,0,4.01507
-581.127,-581.127,0,-2.85385,-2.85385,0,4.03595
-581.155,-581.155,0,-2.86829,-2.86829,0,4.05638
-581.184,-581.184,0,-2.88242,-2.88242,0,4.07636
-581.213,-581.213,0,-2.89623,-2.89623,0,4.09588
-581.242,-581.242,0,-2.90971,-2.90971,0,4.11495
-581.271,-581.271,0,-2.92287,-2.92287,0,4.13357
-581.301,-581.301,0,-2.93572,-2.93572,0,4.15173
-581.33,-581.33,0,-2.94824,-2.94824,0,4.16944
-581.36,-581.36,0,-2.96044,-2.96044,0,4.18669
-581.389,-581.389,0,-2.97232,-2.97232,0,4.20349
-581.419,-581.419,0,-2.98387,-2.98387,0,4.21984
-581.449,-581.449,0,-2.99511,-2.99511,0,4.23573
-581.479,-581.479,0,-3.00603,-3.00603,0,4.25117
-581.509,-581.509,0,-3.01662,-3.01662,0,4.26615
-581.539,-581.539,0,-3.0269,-3.0269,0,4.28068
-581.57,-581.57,0,-3.03685,-3.03685,0,4.29476
-581.6,-581.6,0,-3.04648,-3.04648,0,4.30838
-581.63,-581.63,0,-3.05579,-3.05579,0,4.32155
-581.661,-581.661,0,-3.06478,-3.06478,0,4.33426
-581.692,-581.692,0,-3.07345,-3.07345,0,4.34652
-581.723,-581.723,0,-3.0818,-3.0818,0,4.35833
-581.753,-581.753,0,-3.08983,-3.08983,0,4.36968
-581.784,-581.784,0,-3.09754,-3.09754,0,4.38058
-581.815,-581.815,0,-3.10492,-3.10492,0,4.39102
-581.846,-581.846,0,-3.11199,-3.11199,0,4.40101
-581.878,-581.878,0,-3.11873,-3.11873,0,4.41055
-581.909,-581.909,0,-3.12515,-3.12515,0,4.41963
-581.94,-581.94,0,-3.13125,-3.13125,0,4.42826
-581.971,-581.971,0,-3.13703,-3.13703,0,4.43644
-582.003,-582.003,0,-3.14249,-3.14249,0,4.44416
-582.034,-582.034,0,-3.14763,-3.14763,0,4.45142
-582.066,-582.066,0,-3.15245,-3.15245,0,4.45824
-582.097,-582.097,0,-3.15695,-3.15695,0,4.4646
-582.129,-582.129,0,-3.16112,-3.16112,0,4.4705
-582.161,-582.161,0,-3.16498,-3.16498,0,4.47595
-582.192,-582.192,0,-3.16851,-3.16851,0,4.48095
-582.224,-582.224,0,-3.17172,-3.17172,0,4.48549
-582.256,-582.256,0,-3.17461,-3.17461,0,4.48958
-582.287,-582.287,0,-3.17718,-3.17718,0,4.49322
-582.319,-582.319,0,-3.17943,-3.17943,0,4.4964
