x,y,z,s
77.5028729793856,625.181554974189,0,0
77.6222187869914,630.423573969184,0,0
77.6217178486788,630.396018168362,0,0
77.6931891516467,635.65536768146,0,0
77.7211092477386,640.92792666088,0,0
77.7210741618452,640.90552150772,0,0
77.7096290525292,646.191926033108,0,0
77.6624344028449,651.488442967162,0,0
77.6626526139016,651.470184141304,0,0
77.583084237601,656.777302737982,0,0
77.4741385051255,662.091982848968,0,0
77.4744827890298,662.077010191378,0,0
77.3388035992692,667.399792334099,0,0
77.1785892757781,672.729078116916,0,0
77.1789941493167,672.716489823628,0,0
76.9961400568278,678.053253912785,0,0
76.792368041854,683.396396726734,0,0
76.7927951702369,683.385698007574,0,0
76.5696343218872,688.735985262644,0,0
76.3284882838047,694.092458886723,0,0
76.3289148814679,694.08329479378,0,0
76.0710410418727,699.446408073342,0,0
75.7976677486069,704.814992459307,0,0
75.7980783286893,704.807132311357,0,0
75.5102977983213,710.181111477858,0,0
75.2091429761094,715.559237787166,0,0
75.2095321469655,715.552426541552,0,0
74.8958819379858,720.934480474447,0,0
74.5705541344299,726.319327865049,0,0
74.5709239193966,726.313307670477,0,0
74.2345809205899,731.70057540963,0,0
73.8878058630842,737.089311346777,0,0
73.8881669086659,737.083780558245,0,0
73.5313139599787,742.473759299477,0,0
73.1645271984631,747.864737545564,0,0
73.1649004857712,747.85932332135,0,0
72.788256783322,753.251169614083,0,0
72.4017698828168,758.643588513033,0,0
72.4021641320984,758.638156915895,0,0
72.0058297382833,764.030705992224,0,0
71.5996153887742,769.422856323797,0,0
71.6000373341821,769.417323648223,0,0
71.1838866682129,774.808277872364,0,0
70.7577182025165,780.197224969407,0,0
70.7581762807511,780.191502182928,0,0
70.3218916359159,785.577240588881,0,0
69.875269623354,790.958766405863,0,0
69.8757903096546,790.9525703397,0,0
69.4184021064182,796.32865180379,0,0
68.9494513113556,801.69906622086,0,0
68.9500895072638,801.691857917527,0,0
68.4686981590691,807.055466124833,0,0
67.9737084572076,812.412320400606,0,0
67.9745154864195,812.403721671283,0,0
67.4647474580375,817.752468656817,0,0
66.9386610680085,823.093292621371,0,0
66.9397046309492,823.08288434232,0,0
66.3957951383016,828.414129337579,0,0
65.8321429138259,833.736062962799,0,0
